$Concentration file for segment 64

JDAY,     TDS,    Gen1,    Gen2,    Gen3,    Gen4,    Gen5,    ISS2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    RPOM,    ALG1,      DO,     TIC,     ALK,  LDOM-P,  RDOM-P,  LPOM-P,  RPOM-P,  LDOM-N,  RDOM-N,  LPOM-N,  RPOM-N,
  4404.802,   57.0014,   20.7988,    0.0000,    0.0000,    6.0599,    0.0000,    4.6995,    0.0522,    0.0826,    0.3363,    0.7506,    3.1431,    0.3640,    0.7197,    0.1671,    1.6098,    6.2154,   16.5062,    0.0017,    0.0064,    0.0011,    0.0014,    0.0829,    0.3529,    0.0286,    0.0608,
  4404.902,   57.0011,   20.8989,    0.0000,    0.0000,    6.0599,    0.0000,    4.7476,    0.0525,    0.0838,    0.3401,    0.7401,    3.1433,    0.3543,    0.7262,    0.1343,    1.4743,    6.2587,   16.5058,    0.0016,    0.0064,    0.0010,    0.0014,    0.0819,    0.3529,    0.0278,    0.0614,
  4405.000,   57.0011,   20.9991,    0.0000,    0.0000,    6.0599,    0.0000,    4.7790,    0.0525,    0.0834,    0.3403,    0.7363,    3.1438,    0.3544,    0.7263,    0.1375,    1.4754,    6.2578,   16.5059,    0.0016,    0.0064,    0.0010,    0.0014,    0.0815,    0.3530,    0.0278,    0.0614,
  4405.103,   57.0011,   21.0990,    0.0000,    0.0000,    6.0599,    0.0000,    4.9552,    0.0526,    0.0838,    0.3419,    0.7292,    3.1440,    0.3449,    0.7386,    0.1276,    1.3713,    6.2922,   16.5059,    0.0016,    0.0064,    0.0010,    0.0014,    0.0808,    0.3530,    0.0271,    0.0624,
  4405.201,   57.0015,   21.1964,    0.0000,    0.0000,    6.0598,    0.0000,    4.7523,    0.0523,    0.0823,    0.3391,    0.7313,    3.1446,    0.3555,    0.7239,    0.1573,    1.5133,    6.2433,   16.5062,    0.0016,    0.0064,    0.0010,    0.0014,    0.0808,    0.3531,    0.0279,    0.0612,
  4405.304,   57.0035,   21.2994,    0.0000,    0.0000,    6.0596,    0.0000,    3.3067,    0.0504,    0.0732,    0.3184,    0.7695,    3.1472,    0.4473,    0.6104,    0.3562,    2.6195,    5.8748,   16.5080,    0.0018,    0.0064,    0.0016,    0.0012,    0.0836,    0.3533,    0.0348,    0.0516,
  4405.402,   57.0054,   21.3976,    0.0000,    0.0000,    6.0593,    0.0000,    3.1868,    0.0491,    0.0671,    0.3022,    0.7939,    3.1484,    0.4880,    0.5824,    0.5148,    3.1795,    5.6909,   16.5100,    0.0020,    0.0064,    0.0018,    0.0011,    0.0854,    0.3534,    0.0379,    0.0492,
  4405.501,   57.0035,   21.4982,    0.0000,    0.0000,    6.0595,    0.0000,    4.4739,    0.0507,    0.0732,    0.3221,    0.7488,    3.1466,    0.3993,    0.6876,    0.3710,    2.1404,    6.0338,   16.5086,    0.0017,    0.0064,    0.0013,    0.0013,    0.0817,    0.3532,    0.0312,    0.0581,
  4405.602,   57.0035,   21.5972,    0.0000,    0.0000,    6.0594,    0.0000,    4.6557,    0.0508,    0.0732,    0.3233,    0.7415,    3.1467,    0.3906,    0.7011,    0.3762,    2.0354,    6.0672,   16.5087,    0.0017,    0.0064,    0.0013,    0.0014,    0.0810,    0.3533,    0.0306,    0.0593,
  4405.703,   57.0040,   21.6982,    0.0000,    0.0000,    6.0594,    0.0000,    4.1087,    0.0503,    0.0719,    0.3182,    0.7483,    3.1476,    0.4148,    0.6704,    0.4129,    2.2636,    5.9882,   16.5093,    0.0018,    0.0064,    0.0014,    0.0013,    0.0814,    0.3533,    0.0325,    0.0567,
  4405.803,   57.0035,   21.7984,    0.0000,    0.0000,    6.0594,    0.0000,    4.0266,    0.0509,    0.0743,    0.3242,    0.7350,    3.1477,    0.4034,    0.6749,    0.3466,    2.0535,    6.0552,   16.5087,    0.0017,    0.0064,    0.0013,    0.0013,    0.0802,    0.3534,    0.0316,    0.0571,
  4405.902,   57.0030,   21.8972,    0.0000,    0.0000,    6.0595,    0.0000,    4.0129,    0.0513,    0.0761,    0.3296,    0.7221,    3.1477,    0.3903,    0.6814,    0.2959,    1.8608,    6.1163,   16.5082,    0.0017,    0.0064,    0.0013,    0.0013,    0.0790,    0.3534,    0.0306,    0.0576,
  4406.000,   57.0028,   21.9960,    0.0000,    0.0000,    6.0595,    0.0000,    4.0225,    0.0514,    0.0766,    0.3320,    0.7145,    3.1480,    0.3842,    0.6847,    0.2759,    1.7741,    6.1432,   16.5080,    0.0016,    0.0064,    0.0013,    0.0013,    0.0782,    0.3534,    0.0301,    0.0579,
  4406.102,   57.0026,   22.0974,    0.0000,    0.0000,    6.0596,    0.0000,    4.3099,    0.0517,    0.0775,    0.3350,    0.7058,    3.1482,    0.3742,    0.6997,    0.2493,    1.6500,    6.1853,   16.5078,    0.0016,    0.0064,    0.0012,    0.0014,    0.0774,    0.3534,    0.0294,    0.0591,
  4406.204,   57.0027,   22.1986,    0.0000,    0.0000,    6.0595,    0.0000,    4.4695,    0.0516,    0.0773,    0.3347,    0.7026,    3.1485,    0.3732,    0.7050,    0.2547,    1.6391,    6.1898,   16.5080,    0.0016,    0.0064,    0.0012,    0.0014,    0.0770,    0.3535,    0.0293,    0.0596,
  4406.302,   57.0031,   22.2978,    0.0000,    0.0000,    6.0594,    0.0000,    4.4151,    0.0513,    0.0760,    0.3309,    0.7056,    3.1491,    0.3838,    0.6964,    0.2911,    1.7616,    6.1491,   16.5086,    0.0016,    0.0064,    0.0012,    0.0014,    0.0771,    0.3535,    0.0300,    0.0589,
  4406.401,   57.0031,   22.3961,    0.0000,    0.0000,    6.0594,    0.0000,    4.4603,    0.0513,    0.0754,    0.3313,    0.7019,    3.1494,    0.3830,    0.6983,    0.2954,    1.7524,    6.1521,   16.5087,    0.0016,    0.0064,    0.0012,    0.0014,    0.0767,    0.3536,    0.0300,    0.0590,
  4406.502,   57.0034,   22.4980,    0.0000,    0.0000,    6.0594,    0.0000,    4.3115,    0.0511,    0.0734,    0.3296,    0.7016,    3.1498,    0.3892,    0.6902,    0.3291,    1.8330,    6.1233,   16.5091,    0.0016,    0.0064,    0.0013,    0.0013,    0.0765,    0.3536,    0.0305,    0.0583,
  4406.601,   57.0033,   22.5963,    0.0000,    0.0000,    6.0594,    0.0000,    4.3124,    0.0512,    0.0740,    0.3309,    0.6962,    3.1501,    0.3873,    0.6921,    0.3163,    1.7786,    6.1404,   16.5090,    0.0016,    0.0064,    0.0013,    0.0013,    0.0759,    0.3536,    0.0303,    0.0585,
  4406.703,   57.0028,   22.6982,    0.0000,    0.0000,    6.0595,    0.0000,    4.2654,    0.0516,    0.0762,    0.3362,    0.6850,    3.1504,    0.3795,    0.6951,    0.2557,    1.6198,    6.1920,   16.5082,    0.0016,    0.0064,    0.0012,    0.0014,    0.0749,    0.3537,    0.0297,    0.0588,
  4406.801,   57.0035,   22.7979,    0.0000,    0.0000,    6.0595,    0.0000,    3.3456,    0.0510,    0.0742,    0.3298,    0.6979,    3.1521,    0.4407,    0.6265,    0.3029,    2.0747,    6.0395,   16.5086,    0.0017,    0.0064,    0.0016,    0.0012,    0.0758,    0.3538,    0.0344,    0.0530,
  4406.903,   57.0032,   22.8990,    0.0000,    0.0000,    6.0595,    0.0000,    3.5429,    0.0513,    0.0754,    0.3335,    0.6875,    3.1522,    0.4275,    0.6402,    0.2685,    1.9313,    6.0877,   16.5083,    0.0016,    0.0064,    0.0015,    0.0013,    0.0748,    0.3538,    0.0334,    0.0541,
  4407.000,   57.0029,   22.9961,    0.0000,    0.0000,    6.0595,    0.0000,    4.1425,    0.0517,    0.0768,    0.3377,    0.6743,    3.1518,    0.3908,    0.6831,    0.2324,    1.6441,    6.1841,   16.5081,    0.0016,    0.0064,    0.0013,    0.0013,    0.0736,    0.3538,    0.0306,    0.0577,
  4407.101,   57.0027,   23.0959,    0.0000,    0.0000,    6.0596,    0.0000,    4.3265,    0.0519,    0.0774,    0.3402,    0.6656,    3.1518,    0.3763,    0.6975,    0.2117,    1.5135,    6.2271,   16.5080,    0.0015,    0.0064,    0.0012,    0.0014,    0.0728,    0.3538,    0.0295,    0.0590,
  4407.200,   57.0027,   23.1958,    0.0000,    0.0000,    6.0595,    0.0000,    4.3458,    0.0520,    0.0774,    0.3408,    0.6612,    3.1520,    0.3736,    0.6990,    0.2080,    1.4837,    6.2362,   16.5081,    0.0015,    0.0064,    0.0012,    0.0014,    0.0723,    0.3539,    0.0293,    0.0591,
  4407.304,   57.0032,   23.2982,    0.0000,    0.0000,    6.0594,    0.0000,    4.1881,    0.0517,    0.0763,    0.3372,    0.6650,    3.1526,    0.3886,    0.6851,    0.2382,    1.6189,    6.1902,   16.5088,    0.0016,    0.0064,    0.0013,    0.0013,    0.0725,    0.3539,    0.0304,    0.0579,
  4407.402,   57.0046,   23.3968,    0.0000,    0.0000,    6.0591,    0.0000,    3.5854,    0.0507,    0.0725,    0.3257,    0.6854,    3.1541,    0.4472,    0.6315,    0.3388,    2.1185,    6.0228,   16.5107,    0.0017,    0.0065,    0.0016,    0.0012,    0.0740,    0.3540,    0.0349,    0.0534,
  4407.501,   57.0053,   23.4960,    0.0000,    0.0000,    6.0588,    0.0000,    3.7295,    0.0503,    0.0692,    0.3213,    0.6886,    3.1542,    0.4493,    0.6369,    0.4064,    2.2156,    5.9898,   16.5122,    0.0017,    0.0065,    0.0017,    0.0012,    0.0741,    0.3540,    0.0351,    0.0538,
  4407.602,   57.0040,   23.5948,    0.0000,    0.0000,    6.0590,    0.0000,    4.5949,    0.0512,    0.0716,    0.3338,    0.6589,    3.1530,    0.3830,    0.7022,    0.3299,    1.6492,    6.1782,   16.5109,    0.0016,    0.0064,    0.0013,    0.0014,    0.0716,    0.3539,    0.0300,    0.0594,
  4407.702,   57.0037,   23.6962,    0.0000,    0.0000,    6.0591,    0.0000,    4.5497,    0.0515,    0.0733,    0.3365,    0.6512,    3.1532,    0.3767,    0.7056,    0.2937,    1.5313,    6.2150,   16.5104,    0.0015,    0.0064,    0.0013,    0.0014,    0.0709,    0.3540,    0.0295,    0.0596,
  4407.801,   57.0057,   23.7959,    0.0000,    0.0000,    6.0587,    0.0000,    3.5181,    0.0503,    0.0696,    0.3207,    0.6800,    3.1550,    0.4563,    0.6325,    0.4112,    2.1714,    5.9981,   16.5131,    0.0017,    0.0065,    0.0017,    0.0012,    0.0730,    0.3541,    0.0357,    0.0535,
  4407.900,   57.0052,   23.8929,    0.0000,    0.0000,    6.0587,    0.0000,    3.5302,    0.0506,    0.0706,    0.3257,    0.6669,    3.1548,    0.4386,    0.6420,    0.3734,    1.9788,    6.0595,   16.5126,    0.0016,    0.0065,    0.0016,    0.0013,    0.0719,    0.3541,    0.0343,    0.0543,
  4408.000,   57.0044,   23.9937,    0.0000,    0.0000,    6.0589,    0.0000,    3.7316,    0.0512,    0.0719,    0.3332,    0.6485,    3.1543,    0.4044,    0.6654,    0.3222,    1.6867,    6.1543,   16.5117,    0.0016,    0.0065,    0.0014,    0.0013,    0.0703,    0.3541,    0.0317,    0.0562,
  4408.102,   57.0044,   24.0941,    0.0000,    0.0000,    6.0588,    0.0000,    3.7573,    0.0512,    0.0713,    0.3338,    0.6433,    3.1544,    0.3980,    0.6686,    0.3260,    1.6551,    6.1634,   16.5119,    0.0015,    0.0065,    0.0014,    0.0013,    0.0697,    0.3541,    0.0312,    0.0565,
  4408.200,   57.0045,   24.1927,    0.0000,    0.0000,    6.0588,    0.0000,    3.7735,    0.0512,    0.0710,    0.3336,    0.6398,    3.1546,    0.3962,    0.6699,    0.3320,    1.6457,    6.1656,   16.5122,    0.0015,    0.0065,    0.0014,    0.0013,    0.0693,    0.3541,    0.0310,    0.0566,
  4408.302,   57.0049,   24.2937,    0.0000,    0.0000,    6.0586,    0.0000,    3.7294,    0.0510,    0.0703,    0.3309,    0.6411,    3.1549,    0.4069,    0.6628,    0.3559,    1.7266,    6.1381,   16.5131,    0.0016,    0.0065,    0.0015,    0.0013,    0.0693,    0.3541,    0.0318,    0.0560,
  4408.403,   57.0058,   24.3942,    0.0000,    0.0000,    6.0583,    0.0000,    3.6166,    0.0505,    0.0684,    0.3251,    0.6489,    3.1555,    0.4308,    0.6472,    0.4114,    1.9251,    6.0715,   16.5148,    0.0016,    0.0065,    0.0016,    0.0013,    0.0698,    0.3542,    0.0337,    0.0547,
  4408.501,   57.0064,   24.4922,    0.0000,    0.0000,    6.0580,    0.0000,    3.5740,    0.0501,    0.0657,    0.3223,    0.6497,    3.1554,    0.4392,    0.6415,    0.4668,    2.0161,    6.0393,   16.5164,    0.0016,    0.0065,    0.0016,    0.0013,    0.0697,    0.3541,    0.0344,    0.0542,
  4408.601,   57.0054,   24.5911,    0.0000,    0.0000,    6.0582,    0.0000,    3.9792,    0.0508,    0.0678,    0.3302,    0.6290,    3.1549,    0.3991,    0.6757,    0.4107,    1.6854,    6.1498,   16.5150,    0.0015,    0.0065,    0.0014,    0.0013,    0.0680,    0.3541,    0.0313,    0.0571,
  4408.701,   57.0052,   24.6921,    0.0000,    0.0000,    6.0583,    0.0000,    3.9710,    0.0511,    0.0692,    0.3328,    0.6227,    3.1551,    0.3956,    0.6786,    0.3716,    1.5876,    6.1817,   16.5145,    0.0015,    0.0065,    0.0014,    0.0013,    0.0674,    0.3541,    0.0310,    0.0574,
  4408.802,   57.0057,   24.7935,    0.0000,    0.0000,    6.0581,    0.0000,    3.7311,    0.0508,    0.0690,    0.3294,    0.6273,    3.1558,    0.4199,    0.6590,    0.3893,    1.7154,    6.1379,   16.5154,    0.0015,    0.0065,    0.0015,    0.0013,    0.0676,    0.3542,    0.0329,    0.0557,
  4408.902,   57.0056,   24.8923,    0.0000,    0.0000,    6.0582,    0.0000,    3.7669,    0.0509,    0.0696,    0.3305,    0.6222,    3.1560,    0.4190,    0.6601,    0.3731,    1.6683,    6.1537,   16.5152,    0.0015,    0.0065,    0.0015,    0.0013,    0.0671,    0.3542,    0.0328,    0.0558,
  4409.000,   57.0048,   24.9912,    0.0000,    0.0000,    6.0584,    0.0000,    3.9236,    0.0514,    0.0713,    0.3359,    0.6088,    3.1561,    0.3988,    0.6740,    0.3207,    1.4750,    6.2187,   16.5138,    0.0015,    0.0065,    0.0014,    0.0013,    0.0659,    0.3543,    0.0313,    0.0570,
  4409.100,   57.0041,   25.0923,    0.0000,    0.0000,    6.0587,    0.0000,    4.0448,    0.0518,    0.0730,    0.3412,    0.5958,    3.1563,    0.3806,    0.6859,    0.2664,    1.2934,    6.2799,   16.5122,    0.0014,    0.0065,    0.0013,    0.0013,    0.0647,    0.3543,    0.0298,    0.0580,
  4409.202,   57.0040,   25.1949,    0.0000,    0.0000,    6.0587,    0.0000,    4.0689,    0.0519,    0.0733,    0.3414,    0.5921,    3.1566,    0.3814,    0.6857,    0.2595,    1.2788,    6.2853,   16.5121,    0.0014,    0.0065,    0.0013,    0.0013,    0.0643,    0.3543,    0.0299,    0.0580,
  4409.303,   57.0048,   25.2938,    0.0000,    0.0000,    6.0584,    0.0000,    3.9974,    0.0515,    0.0720,    0.3362,    0.5977,    3.1568,    0.3967,    0.6760,    0.3026,    1.4157,    6.2391,   16.5140,    0.0014,    0.0065,    0.0014,    0.0013,    0.0647,    0.3543,    0.0311,    0.0571,
  4409.400,   57.0055,   25.3916,    0.0000,    0.0000,    6.0581,    0.0000,    3.8703,    0.0511,    0.0705,    0.3319,    0.6028,    3.1572,    0.4135,    0.6640,    0.3427,    1.5523,    6.1931,   16.5153,    0.0015,    0.0065,    0.0015,    0.0013,    0.0649,    0.3543,    0.0324,    0.0561,
  4409.501,   57.0063,   25.4906,    0.0000,    0.0000,    6.0578,    0.0000,    3.5924,    0.0507,    0.0680,    0.3267,    0.6098,    3.1576,    0.4381,    0.6436,    0.4019,    1.7450,    6.1271,   16.5170,    0.0015,    0.0065,    0.0017,    0.0013,    0.0654,    0.3544,    0.0343,    0.0544,
  4409.602,   57.0055,   25.5919,    0.0000,    0.0000,    6.0581,    0.0000,    3.7527,    0.0512,    0.0696,    0.3322,    0.5945,    3.1573,    0.4077,    0.6639,    0.3516,    1.5059,    6.2059,   16.5156,    0.0015,    0.0065,    0.0015,    0.0013,    0.0641,    0.3544,    0.0319,    0.0561,
  4409.701,   57.0054,   25.6909,    0.0000,    0.0000,    6.0581,    0.0000,    3.6400,    0.0513,    0.0705,    0.3328,    0.5918,    3.1578,    0.4142,    0.6576,    0.3336,    1.4912,    6.2099,   16.5153,    0.0015,    0.0065,    0.0015,    0.0013,    0.0637,    0.3544,    0.0325,    0.0556,
  4409.801,   57.0069,   25.7897,    0.0000,    0.0000,    6.0577,    0.0000,    3.2056,    0.0505,    0.0684,    0.3238,    0.6093,    3.1589,    0.4736,    0.6156,    0.4089,    1.8550,    6.0870,   16.5179,    0.0016,    0.0065,    0.0019,    0.0012,    0.0650,    0.3545,    0.0371,    0.0520,
  4409.901,   57.0062,   25.8904,    0.0000,    0.0000,    6.0578,    0.0000,    3.6006,    0.0510,    0.0701,    0.3282,    0.5930,    3.1582,    0.4298,    0.6497,    0.3623,    1.5786,    6.1796,   16.5171,    0.0015,    0.0065,    0.0016,    0.0013,    0.0636,    0.3544,    0.0337,    0.0549,
  4410.000,   57.0061,   25.9911,    0.0000,    0.0000,    6.0578,    0.0000,    3.5709,    0.0510,    0.0703,    0.3286,    0.5884,    3.1584,    0.4293,    0.6481,    0.3575,    1.5540,    6.1872,   16.5170,    0.0015,    0.0065,    0.0016,    0.0013,    0.0631,    0.3545,    0.0336,    0.0548,
