$Flow file for segment 64
To the right of the sum of flows are individual flows starting with QWD then QSTR
JDAY,QWD(m3s-1),
  4386.901,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.500,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.702,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4387.901,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.100,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.200,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.701,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4388.903,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.700,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4389.903,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.300,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.503,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.700,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4390.903,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.100,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.403,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.500,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.703,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.803,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4391.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.103,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.200,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.502,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.600,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.700,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4392.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.300,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.400,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.603,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.702,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4393.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.201,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.400,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.500,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.603,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.700,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4394.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.201,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.400,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.501,   20.001,            4.000,    4.000,    4.000,    4.000,    4.000,    0.001,
  4395.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.703,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4395.900,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.500,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.700,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4396.900,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.503,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.704,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4397.901,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.200,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.400,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.703,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4398.900,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.201,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.304,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.502,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.600,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.702,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.800,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4399.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.100,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.502,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.701,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4400.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.100,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.203,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.600,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.702,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.800,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4401.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.103,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.201,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.301,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.500,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.600,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.700,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.800,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4402.901,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.203,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.303,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.600,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.703,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4403.901,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.203,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.502,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.600,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.702,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4404.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.103,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.201,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.304,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.703,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.803,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4405.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.204,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.401,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.502,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.703,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4406.903,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.101,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.200,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.304,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.402,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.702,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4407.900,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.102,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.200,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.302,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.403,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.501,   20.001,            4.000,    4.000,    4.000,    4.000,    4.000,    0.001,
  4408.601,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.701,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.802,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4408.902,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.100,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.202,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.303,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.400,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.501,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.602,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.701,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.801,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4409.901,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
  4410.000,   20.000,            4.000,    4.000,    4.000,    4.000,    4.000,    0.000,
